id	document	label
31346	정경씨는 넘이뻐 후후	1
31347	차기 대통 문재인 만세	1
31348	무도 꿀잼 대겟네 ㅋㅋ	1
31349	좃불 완전히 망햇던데 태극기 화이팅^^~	1
31350	모지 저 씹존귀탱이는?	1
31351	전엔 62위였는데 매번 순위 바뀝니다 알리도 60위권에서 이번에 10권내로 진입했고	1
31352	드뎌 현대가 방어언플 나섭니다..보험사도 현대해상이네ㅋ	1
31353	좋은소식이다 전부 일본으로 몰려가라	1
31354	김소현디게 이프던데ㅋㅋㅋㅋ 런닝맨계속했으면 김소현같은 상큼한맴거있어도 좋았을거라생각해봤음	1
31355	휴 다행이다 ㅎㅎ	1
31356	김신욱은 이렇게 활용하야지ㅅㅅㅅㅅ갓신욱	1
31357	응 공기업직원이야 ^^ㅎ	1
31358	잘생겼다 최민용~~~~~	1
31359	나나 첨부터 외모가 냉철해보이긴하는데 예능에서 애교떠는거 놀랬음	1
31360	바가지 쉬우더니 벌받은거임 ㅋ	1
31361	전북도 한국의 맨시티네	1
31362	퇴근까지 16분 남았당 ㅇㅅㅇ 으흐흐 공조보러가야징 넘흐 기대됨!!ㅋ	1
31363	너무 기분이 좋다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
31364	너무 착한 보검이~♡	1
31365	어 우리팀 감독님 기사다 ㅎㅎ	1
31366	류준열 인터뷰 너무 좋다ㅠㅠ	1
31367	S8 인생폰 될 것 같은 느낌이 온다 ㅋㅋㅋㅋㅋ	1
31368	구탱이형 잘됐으면...	1
31369	앗싸 이제 면접기준이 달라져서 나같은 오크도 길이 열리겠군	1
31370	2017년도 트와이스~	1
31371	ㅋㅋㅋ지애미한테 맨날 고졸이라고 놀리더니 유라는 중졸이네^^	1
31372	엘지와 계약한거 축하한다	1
31373	막짤 구우뜨!!!!	1
31374	수지가최고이쁘네. . .	1
31375	박보검은 진짜 말하는대로 다 이루는 듯.대애박!	1
31376	좌파 친북 응디딱좋다!	1
31377	누가봐도 메달 가능성 전혀 없겠는데 웃고간다 푸하하하하	1
31378	참 아름다운 기사네요~신민아씨 화이팅	1
31379	지수야 파이팅!!!!!	1
31380	사이다 뉴스로군 ㅋㅋㅋㅋㅋ	1
31381	난 오픈카 타고 가로수길 놀러기는뎁....ㅎ	1
31382	전자는 역시 엘지!!!! 짱	1
31383	스카이 아임백이 압승!!	1
31384	꼴좋다 뽕맞은 여자 고집불통 국민알기을 .	1
31385	폭발하는것 보니 십년묵은 뭐시기가 다내려간다	1
31386	난세에 빛난 진정하고 참된 여신님~^^	1
31387	뮤츠나 잡아볼까!	1
31388	김종민 응원해요♥♥	1
31389	수지가 핫하긴 진짜 핫하다ㅋㅋ	1
31390	정의는 승리한다ㅎㅎ	1
31391	송송커플 두분 대상 진심으로 축하드려요~^^	1
31392	대성이 보고 싶다 꼭 시청해야지~	1
31393	한효주랑 이종석 케미도 좋고 무엇보다 연기도 잘함 스토리는 물론이고 음향도 존좋..	1
31394	ㅎㅎ 축하합니다!	1
31395	내년도 잘해서 대박 ㄱㄱㄱ	1
31396	슈랑 유진도 결혼 너무잘했던데 ㅋㅋ	1
31397	고산자 재밌게 잘봤습니다~~	1
31398	조정석!! 역시 짱짱 !!	1
31399	결말이 살짝 아쉬웠지만 빠른 전개덕에 몰입도 잘되고 엄청 잼났음ㅋㅋ	1
31400	이루가 욕 그렇게 먹으면서 자기곡 쓴 이유가 있네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
31401	나이스!!! ㅋㅋㅋㅋㅌㅌ	1
31402	박영수 특별검사님 화이팅입니다!!!	1
31403	끼가 엄청나네요. 완전 재주꾼..	1
31404	무도 기대됨니다...	1
31405	이렇게 나까지 행복해지는 열애설은 첨이에요 행복하세요♡	1
31406	진짜 지금부터 시작이다!	1
31407	난강이형 행복하세요!	1
31408	제대로인 특검 수고많으십니다!!!	1
31409	다부다처제가 좋다	1
31410	777 신서유기 기다렸어??????	1
31411	응팔때 보검이를 알게돼서 넘나 기쁨	1
31412	경기도민 출신으로서 자랑스럽습니다^^	1
31413	난 오늘 쉐보레 트렉스디젤샀음!	1
31414	역시 모든 어머니는 위대하시다.	1
31415	무도에서 자신의 일에 진지하게 임하는 모습을 보여줘서 그런듯	1
31416	끝날때쯤 네캐 누적 1억 돌파할듯대단한 닥터스!!!	1
31417	꽃보다 남자때에도 많은 여자연예인이 나왔지만 이시영이 젤 예뻤어요 ~^^	1
31418	류준열인정받아팬으로서넘좋다	1
31419	잔디위의 대기업 호우~	1
31420	배지현 개이쁨ㅠㅠ..	1
31421	순실이 조카한테 통수 맞았네 ㅋㅋㅋㅋㅋ	1
31422	카피캣의 최후 ㅋㅋㅋㅋㅋ	1
31423	그냥봐도 남다른 포스가 있기는 한듯	1
31424	류중일 감독님 원합니다	1
31425	둘째 만들러 가는듯	1
31426	준녀라아아♡♡♡♡♡ 저사이에 잇어도 안꿀리네 준녀리	1
31427	조대위 정말 바르게, 자란것 같아서 국군에 대한 믿음이 갔습니다.	1
31428	이 분야에서 만큼은 세계가 특허를 공유하고 공동개발 했으면 좋겠다^^	1
31429	롯팬은 아니지만 정말 반가운 소식이다	1
31430	한편으로 보면 축하해주고 싶지만 애들입장에서 좀 그런것같네 연애도 중요하지만 애들도 잘 챙겨줄것라고 믿습니다 이쁜사랑 축하해요	1
31431	SK) 환영합니다.	1
31432	어쩌다 긁힌 날 실실 웃으며 도발하더니 귀신같이 털리네^^	1
31433	조해진 권은희 새누리 전의원 다행이 당선되지 않았다	1
31434	사랑한다LG~사랑한다LG~	1
31435	집에서 해먹으면 더 위생적이고 싸게칩니다	1
31436	아직 하늘은 우릴 버리지 않았군요	1
31437	내년 보스턴의 가을야구 행진은 계속 되겠네!~	1
31438	헐..설마 우리나라에서 멘부커상 수상자가 나올줄이야....정말놀랍다. 근대 나 멘부커상을 오늘처음알음	1
31439	너무 이쁘고 아름다운 김태희.항상 행복하세요.결혼 진심으로 축하드려요	1
31440	윤선아 잘했다 ! ㅋㅋㅋㅋ	1
31441	여자들은 넘 귀여운거 같애 ㅎㅎ	1
31442	기아의 가을야구... 1일 천하... ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
31443	W의 이종석은 대상받을만 했음... 강철이 받은거지	1
31444	이뿌당 이뽀	1
31445	와 대박 ㅋㅋㅋㅋ 특검 제대로 일한다	1
31446	김감독님 힘내세요!댓글찌질이들 무시하시고요!	1
31447	올해 대상은 송중기냐 이민호냐?	1
31448	기래 남조선동무들 잘하고 있으메!	1
31449	결승 기대된다	1
31450	축하합니다. !!!	1
31451	현빈씨~~공조보러갑니다~연애도영화도최고로대박나세요~~♡....	1
31452	is의 씨가 마르는 일이 얼마남지 않았네...	1
31453	부산행 꼭 보러 가야지요 ㅋㅋ	1
31454	지상렬 조음 ㅋㅋㅋㅋㅋ	1
31455	강준이애들한테잘하구ㅎㅎ아이들좋아하는거같아ㅜㅜ잘생겼어♡	1
31456	포터수동으로 08년도에 만점맞고땃음	1
31457	나pd까지 yg에서 데려갈 기셐ㅋㅋㅋㅋ	1
31458	연기로 봤을때 따라올자가 없었다 ... 수상축하해요 ~	1
31459	한효주 넘 예쁘고 연기도 짱 대박!!!	1
31460	꼬부기랑 용찬이 하루뛰고 우승 ㅋㅋㅋ	1
31461	국민들 승리^^	1
31462	이건 정말 대단하네요. 깜짝 놀랐습니다.^^	1
31463	질투의 화신이 너무 개꿀이다 ㅠㅠ	1
31464	이준기ㅠㅜㅠ진짜기대합니다♡	1
31465	은지원 이재진 조합 완전 기대되네요ㅠㅠ	1
31466	귀엽고 잘생김 매력있음	1
31467	돈 오지게벌었겠네ㅋㅋ	1
31468	막판 5분이 존나 재밌다ㅋㅋ	1
31469	오늘 빈지노보러갔다가 갓영미에게 걸크러쉬당하고 옴	1
31470	꼴 좋다 ㅋㅋㅋㅋ 언론 선동 ㅋㅋㅋㅋㅋ	1
31471	이동욱 너무 섹시함 진짜♡	1
31472	잘되도 웃기고 잘 안되도 웃기겠다 ㅋㅋ	1
31473	안투라지 조진웅 귀여움 ㅋㅋ	1
31474	축하드립니다~ 인정할건 합시다	1
31475	연기도 잘하고 늘 발전하려는 모습이 보여서 참 좋은 배우인 것 같음	1
31476	기사 제목만 보고 터졌다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
31477	대전은 날씨엄청좋음.	1
31478	올겨울은 춥지 않겠구만~	1
31479	닥터 한석규 멋쪄부러~~~	1
31480	아는행님 보고말꼬양~	1
31481	이제 올스타출신들이 오네 대단하다 진짜ㅎ	1
31482	자전거 존나잼써ㅋㅋ	1
31483	잘됐다! 양세형 짱재밌다ㅋㅋㅋ	1
31484	거지들은 놀러가도 날씨가 않도와주는구나 ㅋㅋ	1
31485	꾸준히준비했다니 메이져가서 이악물고 열심히해서 좋은활약 하길 바란다 . 화이팅 !	1
31486	올해는 우리 병헌리 영화보면서 마무리해야겠군	1
31487	키스장인ㅋㅋ 인정이요	1
31488	연예인 탑 쓰리안에든다 진심이쁘네	1
31489	소세지 샌드위치 진짜 간단하고 맛있어요	1
31490	강성노조보면 딱히 우리나라랑은 다른 이야기같은데	1
31491	ㅋㅋㅋ 전세계 웃음거리 한국 대통령	1
31492	또오해영 보고싶다ㅋㅋ	1
31493	그냥 연기를 잘하는거지 그 조인성이랑 했던 드라마에서 연기 좋던데	1
31494	사랑스런 아가의순산축하드리고 아가와함께행복하세요~~	1
31495	개귀욤 ㅎㅎㅎ	1
31496	백다방 커피 제일맛있습니다	1
31497	윤시윤 보면 볼수록 좋다.	1
31498	저가요금 사용자로셔 반가운소식이네요	1
31499	횃불 만들어준 김진탴ㅋㅋㅋㅋ	1
31500	고래 다이아몬드 수저 전용 ㅊㅊㅊ	1
31501	ㄱㄱㅑ~~~~ 오늘 도깨비 100분 인가봐요!!!	1
31502	우버땜에 첨으로 벤츠타봄 ㅋㅋㅋ	1
31503	해체 나이스	1
31504	고충의 수였지만 서로 윈윈이네. ..!	1
31505	예쁘고 연기도 잘하고 자기 생각이 뚜렷해서 너무 좋아하는 배우ㅠㅠㅠ 작품 많이 해주세요!!	1
31506	점점 사건이 풀려나가서 쫄깃쫄깃 재미있네요너무 멋지고 이쁜 준청커플	1
31507	박정희대통령 만세	1
31508	축하드립니다.^^^^^^	1
31509	욱하는 성격인가보네 ㅎㅎㅎ저질러놓고 후회하는	1
31510	야 기분조타~~~~	1
31511	월화수목공유일	1
31512	아 웃겨ㅋㅋㅋ 또 바꼈어	1
31513	선생님들 귀여워 ㅋㅋㅋㅋㅋ	1
31514	집단우울증에 빠져있던 대한민국을 살리는뉴스	1
31515	아 내가 평균 이상이다!!!!	1
31516	오랜만이네ㅋㅋㅋㅋㅋ	1
31517	월화는 구르미 수목은 루이~~♥	1
31518	눈온다~~~~~~~	1
31519	첨단 기술은 언제나 환영이야!	1
31520	격하게 환영합니다!!!!!	1
31521	버는거만큼 쓰는거두 중요한데돈을 갚어치 있게 잘쓰내흥하길~~~	1
31522	고양이 너무 귀여워요~??	1
31523	반갑습니다sk감독님	1
31524	삼시세끼 짱!!!!	1
31525	블랙홀은 내 월급통장만으로도 충분하다	1
31526	기자 내스타일 ㅋㅋㅋㅋ	1
31527	예능프로에서 잴 잼나다갱규 호동 너무웃겨드라마보다 낫더라	1
31528	박해진 화이팅!!! 사랑합니다..,!!	1
31529	祝 結婚....幸福하시길...	1
31530	유해진씨 짱!입니다	1
31531	축하드려요 ㅎㅎ	1
31532	야 보검아 벌써재밌다 ㅋㅋㅋㅋㅋㅋ	1
31533	당근 김유정.진영이 딱~~!	1
31534	음주운전이랑 정씨면 다 나왔지 ㅋㅋㅋ	1
31535	아예아예 달려달려 아예	1
31536	펜싱 박상영선수 화이팅!!	1
31537	미국이 경제보복해버리면 ㅋㅋ 안그래도 못사는 나라 죽는당 ㅎㅎ	1
31538	우리형 환한 미소봐라 세상을 다가진 기분이다 지금 형이 기분이 매우좋다 클럽아메리카 조심해라	1
31539	요번 기아 스팅어에도 특별히 호갱님들을 위해 말많은 세타2 엔진도 넣었습니다 많이 사랑해주세요!	1
31540	한 팀은 깔고 시작하네	1
31541	아 레알로 샤이니 키인줄알고 애들이랑 울뻔했네 ㅋㅋㅋㅋㅋㅋ	1
31542	라스 간만에 레전드각 나옴 ㅋㅋㅋㅋㅋ	1
31543	맥주 대기중 ㅋㅋㅋㅋㅋ	1
31544	축하드립니다~~!!!	1
31545	남녀평등이 여기서 나오는구나~~~~	1
31546	권혁 술한잔하것네 ㅋ	1
31547	붕딱들 문재인이 무섭긴 한가보네	1
31548	에어컨 너무 시원해요! 겨울.	1
31549	이번경기는 손흥민때문에 이겻다	1
31550	이아바 할 때 보니 코믹연기 엄청 잘하던데~ 완전 웃겼음ㅎㅎ	1
31551	정준하 응원합니다 !	1
31552	오!...간만에 훈훈한 기사네요..	1
31553	크으 지렸다리 지렸다	1
31554	이동국 상위호환이지ㅋㅋㅋ	1
31555	포켓몬, 디지몬... 어릴적 최고의 만화	1
31556	줄 사람도 없어 따지 않아 까치밥 감들이 힘겨워 보일 때 곡식 좀 꺼내 눈 위에 뿌려둔다	1
31557	닭대갈 정부.. ㅋㅋㅋ 그렇게 국민들이 경고 했건만 안듣더라니..	1
31558	노인네들이나 시청앞 광장에서 해라...볼만하겠다..ㅋㅋ	1
31559	그래도소비자를배신하지않아감사합니다	1
31560	부천에펠탑 ㅋㅋㅋㅋ네이버 메인 능욕 ㅋㅋㅋ	1
31561	아니 한국 기레기들에 의하면 수렁에 빠졌다던 애플이 ㅋㅋㅋㅋ	1
31562	이것도 은근 재미있겠다 ㅎㅎ	1
31563	오늘 너무재밌었다 ㅠㅜㅜㅜㅜ!♡♡!!	1
31564	이글스보다는 났네...	1
31565	부인의 센스가 보이네요^^	1
31566	ㅋㅋ 난 회사돈으로ㅋㅋ	1
31567	 이렇게 입법해서 법을 고쳐놓으면 간단하다!	1
31568	뭐야 믈브에서 흔하게 보던 선수가 한화를 가네;;	1
31569	돈 리치면 부자겠네 ㅋㅋㅋ	1
31570	 평생 살면서 저런 호화로운 생활 언제 해보나...	1
31571	넥센이 드디어 2위 탈환에 시동을 거는구나!!!	1
31572	 저도 방금 서명했어요	1
31573	삼성 용병 관리팀의 승리네요 굿!	1
31574	이런게 국위선양이지 멋지다	1
31575	 물건 잘 만들었으면 광고를 통해 제대로 알리고 소비자 반응 기다리면 될 것.	1
31576	애가 없어서 다행이다	1
31577	막영애 시즌1부터 애청자입니다.	1
31578	남녀주인공 일단 비쥬얼은 최고.	1
31579	 해견구조자 45명.	1
31580	만찢남 눈빛을 연기하려면 이준기오빠가 딱인듯.	1
31581	15승 가자!	1
31582	노래해줘서 고마워♡	1
31583	여행경비보태주고 휴일만들어라.	1
31584	오예 우승이다..........	1
31585	캐리녀 재밌어용!!	1
31586	 그냥 여러종이있다고 생각하는것이 답이다	1
31587	그러나 앞을 잘 보는게 무엇보다 중요함	1
31588	아이구 착해라~~~	1
31589	 그것이 촛불의 힘이다.	1
31590	아직 살아계셨구나	1
31591	아스날 존!나!웃기네 ㅋㅋㅋㅋㅋㅋ	1
31592	살쪄보이는 분장을 해도 정말 이쁘기만 하네요	1
31593	사스가 아이폰이지^^	1
31594	빨리 내일되서 본방보고싶다ㅋㅋㅋㅋㄱ	1
31595	우리 밴느 최고시다	1
31596	추신수 그렇게 안쓰더니만 꼴좋네ㅋㅋㅋㅋ	1
31597	작년에 제주도갔다 ㅋㅋㅋ	1
31598	집에서 보내는게 최고.	1
31599	매점아저씨 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
31600	공유가 너무 멋있게 나와!!!!"ㅋㅋㅋㅋ	1
31601	아는형님보고 그알이나 마리텔 보면 되겠네 ㅋㅋㅋㅋ	1
31602	증강,가상현실세계의 대한 관심이 커져가는 가운데 국가에서도 추자를 해준다는 것은 좋은 생각같다.	1
31603	응팔나온 배우들 다무명에서 순식간에 스타덤에 오른거 사실인데 라미란은 최고.	1
31604	 밝고 명랑한 소녀던데	1
31605	 그래도 대한민국 살만하다.	1
31606	역시 대인배 우리형 더제너럴킹갓날두	1
31607	남지현은 얼굴부터 몸매 전체가 다 이쁨.	1
31608	까서 미안하다 태균아 타격만큼은 니가 최고구나 인정하마!!	1
31609	어마어마한 필살기 획득 특검이 해냈다	1
31610	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 삼성 진짜 이번에 똥 밟았네 ㅋㅋㅋ	1
31611	청와대 관계자는 이렇게 생각할줄 아는 사람을 특채해서 쓰면 좋을텐데	1
31612	 영화관에서 자주볼수있게되어서 기쁘네요.	1
31613	얘가이러면 아이유 솔빈이런애들은 진짜 강철멘탈이네 ㅋㅋㅋㅋㅋㅋ	1
31614	특검팀..힘내세요.	1
31615	얼굴도 예쁘고 마음도 예쁘고..	1
31616	힘내세요..서로 모르고 오행산 쌓이느니 이런 속시원한 해명글 좋네요	1
31617	아이유 드라마서 정말 귀엽고 연기도 제법 잘 하던데요.	1
31618	완전 축하요	1
31619	내년이 더 기대되는 오승환이다.	1
31620	안녕하세용~~~~	1
31621	6.25때 안살아봐서 모르겠지만 전쟁때 폐허가 된 우리나라를 도와줬다는데에 대해서 깊게 감사드립니다!	1
31622	택배직원들은 파업해도 지지합니다...	1
31623	 하워드가 부활하면 클블도 우승에 긴장해야 할 듯 하다. ㅋㅋ	1
31624	삼시세끼 고창편 한가족 좋아해요	1
31625	 우리이쁘니 항상 응원합니다	1
31626	 개인적으로 노력하는게 눈에 보여서 응원하는 입장이었는데 발전하는거 보니까 괜히 내가 다 기분 좋다 ㅋㅋㅋ	1
31627	캐릭터랑 잘맞는듯ㅋㅋㅋㅋ	1
31628	 오늘밤은 잠 잘올꺼 같아요♡♡♡	1
31629	형님 축하드립니다!!	1
31630	갤럭시노트7 폭발로 3만원 씩 지원나오는거 생명수당이라면서요? ㅋㅋㅋㅋㅋ	1
31631	조윤희 머리스타일 바꾸니까 넘 예뻐	1
31632	 최희준앵커 초고입니다	1
31633	경찰분도 많이 안다치셔서 다행이시고...	1
31634	 인경호가 그렇게 예쁜곳인지^^	1
31635	쉭? ㅋㅋㅋㅋ 먼소린데 터지진 않네ㅋㅋ	1
31636	난 친중파라 환영 ㅎㅎ	1
31637	 대한민국의 희망을 보았습니다~~	1
31638	예전에는 놀릴때 그래도 창조경젴ㅋㅋㅋ	1
31639	축하드려요~	1
31640	기성용 손흥민 지동원 세계3대리그 클라스 ㄷㄷ	1
31641	은지원이 말하는 좀비게임 대체 뭐길래 ㅋㅋㅋㅋㅋ핵궁금	1
31642	특검 국민이 응원합니다 힘내세요!	1
31643	연기대상노려보자구그달~~♡	1
31644	그런데 인기가 많어 ㅋㅋ	1
31645	 우리나라처럼 소매치기 없는 나라도 드물다.	1
31646	황교안 대행님 ㅋㅋ	1
31647	와 듣던중반가순 소식이네~~	1
31648	대본과 연출 좀 허접하지만 그래도 7프로대 드라마는 절대 아니다.	1
31649	괜히 믿듣탱 하는게 아니죠ㅋㅋㅋㅋ	1
31650	 역쉬 돈쓰는데는 아낌없는 한화~ㅋㅋㅋㅋ	1
31651	 한국남자들이 가슴큰 여자 좋아해서 이 사단 난거래ㅋㅋㅋㅋㅋ	1
31652	보부님 환영합니다	1
31653	 삼시세끼 파이팅!! ^*^	1
31654	아..정말 축하해요.	1
31655	기자들이 이제 제목소리를내는군?	1
31656	롯데한테 6번 더 졌다고해도 2등이네ㅋㅋㅋ	1
31657	예은씨랑 정진운씨는 완전 잘어울림!!!ㅎ 부럽습니다!!	1
31658	기존 멤버들이 워낙 합이 좋고 예능 베테랑들이라.	1
31659	드디어 영화 제5원소같은 교통시대가 열리겠구만 ㅋㅋ	1
31660	 이기야 >_< 공중제비 돌으노 이기 !!! ㅎ	1
31661	 내년에도 응원하겠습니다	1
31662	 옳은 것을 용기 있게 선택 할 수 있는 사람이 사랑과 존경을 받는 것이다~	1
31663	저도 일찍자는타입이라 밤11시에 보기가 어려웠는데 잘됐네요 ㅎㅎ	1
31664	클로이 귀여웠는디	1
31665	 개꿀잼이었음 담주 기대됨	1
31666	야호!!!	1
31667	저번에 가보고 괜찮아서 또 하게되면 가야지 목빠지게기다렸는데 드디어 시작하네요 ^^	1
31668	컴키고는뭐 와따가따 뉴스어쩌고하고 밖에나가서 쨴줄알고잡으러갔다가 또아니고 ㅋㅋ	1
31669	난군인이 좋음	1
31670	 친구가..ㅋㅋㅋㅋㅋ	1
31671	그래서인지 친구가 계산하면서 허둥대고 뭔가 떨려보여서ㅋㅋ	1
31672	잘생긴게 아니라 느끼는데,인기많고 잘생겼다는 말 많이 들은 남자인데요.	1
31673	웹디자인알바 일거리 구하기 어려우신 분들은재능마켓 활용해보세여 ^^	1
31674	손님이 담배 하나사가시고 마넌짜리 내시길래 7500언드리면 되는데갑자기 만언이 바닥에 있길래 아 안넣었나하고 다시 넣엇고7500언드리고 가셧는데 시제점검할때 2만언 넣은사실을 알게되어서만언 꿀꺽햇음	1
31675	앤써에서 추천받았는데목소리 진짜좋다	1
31676	판 분들께 좋은 정보라고 생각해서 데꾸와바염.	1
31677	센스 있는 과장님 덕분에 즐겁게 퇴근 준비합니다ㅋㅋㅋㅋㅋ	1
31678	강아지들이 젤웃기고귀엽 막헥헥거리면서 허리 겁나흔듬ㅋㅋㅋㅋㅋㅋㅋㅋㄱ	1
31679	근데 그거 아니면 너무 좋아요	1
31680	다이어트를하기위해서매일운동을하자나요	1
31681	태동느낄때말고두 가만히있을때도그런특이?	1
31682	  저렇게 드시면 면전에서 욕해드려요~	1
31683	널 많이 좋아해그래서 너랑 만났구너도 알고있겠지?	1
31684	훈남군인들 ㄷㄷㄷㄷ	1
31685	나의 볼에 찐~하게 ㅎㅎ	1
31686	특히 다음주 토요일에 면회오면 준다구?3단도시락 싸들고 온대여!!	1
31687	연한파랑 하늘색이아니라 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ슈밤 ㅋㅋㅋ	1
31688	흥분되고~꼴리고!?? 이사람껀~~	1
31689	 저는 메이플을제일재밌게했는데 이런 풀3d 류 게임은 처음이거든요	1
31690	헤어지고나서 제가 먼저연락하고 만나자고하고그렇게 지낸지 이제 딱 사개월채웠어요ㅋㅋ	1
31691	인성이 최고시네요	1
31692	하필 저 11*가 창 위에 움직이는 영상 있어서 눈이 절로 가더라구요 ㅋㅋㅋㅋㅋ	1
31693	진짜 재택알바만큼 좋은것이 없는거같음..!	1
31694	운동일마치구 짬내서 일주일에 다섯번 한시간정도만 해줬는데이렇게 좋게결과가 나오니까 너무 뿌듯하네용 !	1
31695	다들 공감하져?ㅋㄷㅋㄷ	1
31696	 모든 빵을 다 좋아해요.	1
31697	스트레스 받는것도 덜할거고.	1
31698	헤헤헤.........이번에 꿀연휴 잖아요 ㅋㅋ	1
31699	왜 날 좋아하게 되는거징..?	1
31700	8. 꽃들고 사랑한다고 말해주기9.	1
31701	제가 8월초부터 지금 현재까지 5키로를 뺐어요!!!!	1
31702	내 사랑 슬기야^^♥나 이제?얼마 안남았어!	1
31703	 힘내요 직장분들	1
31704	아니면 난 은팔찌를 득템하게 되는 걸까?0	1
31705	여보여보 입에 달고살다가 헤어지고 만나서 얘기하는데이름부르기도 이상하고 야 니 거림ㅋㅋㅋㅋㅋ나만이런가	1
31706	 시중에 염색약은 안될거 같고 천연염색이면 머리염색을 해도될까요?	1
31707	다시 예뻐져서 더 좋은 남자 만날꺼에요 ㅎㅎ	1
31708	대한항공 서류합격했어요!	1
31709	어쨌든 오랜만에 보니깐 반갑^^	1
31710	겨울방학이라고 극장에서 파워레인저가 개봉하네요~	1
31711	영화로 잼있게 봤던 마다가스카뮤지컬로 다시 태어났어요!	1
31712	한겨레특공무술 고양시대회개최!!	1
31713	부탁 드리겠습니다ㅎㅎ	1
31714	단 한번의 실수 없이 완벽하게 해냈습니다..	1
31715	요즘 완전 쿨해진 모태솔로 모태 순정파 들래 ㅋㅋ	1
31716	 넘 좋네요 ^^만족스러워요 !	1
31717	전 지금 새내기 커플이 됐는데ㅎㅎㅎ	1
31718	 위치도 알려주시면 감사합니다.!!	1
31719	 완벽해 돈만세면되는구나.	1
31720	얼굴형도 광대도 없고 사각턱은 아님딱 브이라인은 아니지만 자연스러운 계란형	1
31721	  저 잘하고 있는거 맞나요?? ㅎ ㅎ	1
31722	아 재밌어 보인다 ㅠㅠ0	1
31723	저.... 임신이래용... ^^	1
31724	 즐거운하루되세요!!	1
31725	어떤가요 이쁜가요♡	1
31726	인터넷 편지 보내면 훈련병한테 전달 해주잖아요!	1
31727	지금도 부엌에선 갈비냄새가 풍겨오고 있습니다.	1
31728	하루 뻐기면 곧 나간다 ~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
31729	패션유통에 관심이있어서 이번에 AK몰 서포터즈모집한다길래 지원해볼까하는데대학생이 뽑은 대외활동 1위라그래서업계에서도 조금 인정이된다고하더라구요	1
31730	 무척 이쁘네요~	1
31731	방학내내 알바 구하다가 방학 끝나갈 무렵 겨우 구한 알바,우리집에서 3분거리 편의점임 ㅋㅋㅋㅋㅋㅋㅋ	1
31732	기숙사에서 유게자료를 보며 낄길 거리고있는 나를 반성해본다0	1
31733	업소에서 만나면 사랑이 안되 ㅋㅋㅋㅋㅋㅋㅋ	1
31734	파고다스타 벼락치기 신청해서 받았네요	1
31735	절친이랑 일본으로 놀러가기로햇어 ㅋㅋ	1
31736	와 이거 렙올리는거 너무 중독성 ㅠㅠ	1
31737	 너가 더이상.....ㅋㅋㅋㅋㅋ	1
31738	안녕하세요	1
31739	지금까지?여기 피시방알바하면서 젤많이팔았다 20만원.ㅋ	1
31740	피돌이인데 교대하는형 안온데 ><ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
31741	일베 메갈 유해사이트로 지정해서배우자가 그사이트를 할시이혼사유확정 !! ㅋㅋㅋㅋㅋㅋㅋ뭐이런거 ㅋㅋㅋㅋㅋㅋ	1
31742	그리고 서울에 정착해서 직장생활 할 수 있네요..ㅋ	1
31743	양재 뱅뱅사거리 바로 옆이고 교통편도 지리적으로도 맘에 쏙 들었거든요!	1
31744	건강도 나빠지고ㅋㅋ	1
31745	유느님 대상 수상을 진심으로 축하합니당!!	1
31746	 글구 우리큰형 용수형이 선발이구 울엘쥐선수가6명이나뽑혔어요	1
31747	요리하시는 모습 짱 이십니다	1
31748	오늘은 예디 귀빠진날 !	1
31749	요리의 신세계를 알게 되었네요	1
31750	다시한번 SBS 연예대상 라디오DJ신인상 진심으로 축하드립니다..	1
